date,count
1850-03-15,3081
1850-03-16,2195
1850-04-04,388
1850-04-05,2002
1850-04-08,2452
1850-04-11,108
1850-04-12,1542
1850-04-15,95
1850-04-16,2652
1850-04-18,226
1850-04-19,325
1850-04-26,33
1850-05-01,240
1850-05-02,3272
1850-05-03,1846
1850-05-16,120
1850-05-28,246
1850-05-29,377
1850-05-31,4166
1850-06-01,2406
1850-06-04,3275
1850-06-06,3099
1850-06-07,1203
1850-06-08,2954
1850-06-10,2135
1850-06-11,2988
1850-06-12,4784
1850-06-13,2479
1850-06-14,4604
1850-06-15,1137
1850-06-17,1515
1850-06-18,3690
1850-06-19,2943
1850-06-20,2822
1850-06-22,2665
1850-06-24,8507
1850-06-26,35
1850-06-27,3318
1850-06-28,3289
1850-06-29,1783
1850-07-01,4265
1850-07-02,6946
1850-07-03,1662
1850-07-04,4571
1850-07-05,2901
1850-07-06,2747
1850-07-08,3236
1850-07-09,3439
1850-07-10,3395
1850-07-11,3384
1850-07-12,1791
1850-07-13,2587
1850-07-15,1495
1850-07-17,1355
1850-07-19,363
1850-07-22,1464
1850-07-25,801
1850-07-26,692
1850-08-02,1142
1850-08-05,5267
1850-08-06,3090
1850-08-20,34
1850-10-08,27
1850-10-09,2829
1850-10-10,147
1850-10-12,874
1850-10-14,1732
1850-10-15,1933
1850-10-16,3019
1850-10-17,3535
1850-10-22,131
1850-10-30,1061
1850-11-04,1430
1850-11-05,24
1850-11-16,1535
1850-11-18,934
1850-11-19,4076
1850-11-20,2108
1850-12-02,2955
1850-12-04,43
1850-12-06,1437
1850-12-09,5745
1850-12-10,4495
1850-12-11,4036
1850-12-12,5176
1850-12-13,5384
1850-12-14,5543
1850-12-16,8589
1850-12-17,6523
1850-12-18,5162
1850-12-19,5675
1850-12-20,9366
1850-12-21,10221
1850-12-23,8257
1850-12-24,5884
1850-12-28,2153
1850-12-30,482
1851-02-18,882
1851-02-24,940
1851-02-28,175
1851-03-03,175
1851-03-06,2776
1851-03-11,216
1851-03-14,2436
1851-03-21,2409
1851-03-26,2867
1851-03-31,4860
1851-04-01,3406
1851-04-04,3272
1851-04-05,1634
1851-04-07,647
1851-04-10,4562
1851-04-24,485
1851-04-28,463
1851-04-30,675
1851-05-01,766
1851-05-02,2876
1851-05-06,3374
1851-05-07,1131
1851-05-09,4256
1851-05-10,2834
1851-05-12,4101
1851-05-13,4165
1851-05-14,3067
1851-05-15,3929
1851-05-16,4123
1851-05-17,3796
1851-05-19,4041
1851-05-20,3841
1851-05-21,4402
1851-05-22,4089
1851-05-23,3571
1851-05-24,3345
1851-05-26,4326
1851-05-27,3104
1851-05-28,4614
1851-05-30,4058
1851-05-31,2147
1851-06-02,4728
1851-06-03,4293
1851-06-04,4869
1851-06-05,340
1851-06-10,572
1851-06-12,269
1851-06-14,798
1851-06-16,2908
1851-06-23,1064
1851-06-25,639
1851-06-26,586
1851-06-27,2043
1851-06-28,63
1851-07-01,1042
1851-07-05,1726
1851-07-08,3078
1851-07-09,4216
1851-07-10,3213
1851-07-11,3299
1851-07-12,1853
1851-07-14,3229
1851-07-15,3169
1851-07-16,3032
1851-07-18,813
1851-07-19,36
1851-07-21,3379
1851-07-22,3130
1851-07-23,3606
1851-07-24,4766
1851-07-25,4515
1851-07-26,3780
1851-07-28,2610
1851-08-14,249
1851-08-18,159
1851-08-20,237
1851-08-23,1290
1851-08-25,312
1851-08-26,5033
1851-08-27,615
1851-09-10,161
1851-09-16,2
1851-09-17,26
1851-09-18,544
1851-09-19,520
1851-09-22,3491
1851-09-23,3154
1851-09-24,4176
1851-09-25,1737
1851-09-29,1093
1851-10-03,1748
1851-10-07,1993
1851-10-10,794
1851-10-14,1320
1851-10-17,1860
1851-10-24,931
1851-10-29,954
1851-11-05,1644
1851-11-07,627
1851-11-12,65
1851-11-14,2249
1851-11-17,3534
1851-11-18,2422
1851-11-19,4830
1851-11-20,3132
1851-11-21,3442
1851-11-22,3212
1851-11-24,4100
1851-11-25,3995
1851-11-26,4858
1851-11-27,4297
1851-11-28,4053
1851-11-29,6708
1851-12-01,4344
1851-12-02,7095
1851-12-03,5791
1851-12-04,4950
1851-12-05,1866
1851-12-06,3155
1851-12-08,3934
1851-12-09,3957
1851-12-11,4067
1851-12-12,4174
1851-12-13,4093
1851-12-15,3474
1851-12-16,65
1851-12-17,163
1851-12-18,1424
1851-12-19,5195
1851-12-20,6853
1851-12-22,1734
1851-12-23,2387
1851-12-24,5699
1851-12-27,176
1852-01-27,543
1852-01-28,396
1852-01-29,3540
1852-01-30,3685
1852-01-31,2929
1852-02-02,3435
1852-02-03,3604
1852-02-04,3826
1852-02-05,4102
1852-02-06,3382
1852-02-07,3666
1852-02-09,4125
1852-02-13,3637
1852-02-16,3217
1852-02-17,1696
1852-02-20,2052
1852-02-21,2043
1852-02-23,2784
1852-02-24,3360
1852-02-28,2598
1852-03-01,390
1852-03-02,218
1852-03-03,2095
1852-03-04,4098
1852-03-05,1726
1852-03-08,3573
1852-03-09,4125
1852-03-10,4317
1852-03-11,4420
1852-03-12,3798
1852-03-13,1923
1852-03-16,1251
1852-03-18,1555
1852-03-19,2745
1852-03-22,1726
1852-03-23,3924
1852-03-24,3287
1852-03-27,1845
1852-03-29,4800
1852-03-30,3602
1852-03-31,263
1852-04-01,3527
1852-04-02,2870
1852-04-14,93
1852-04-16,341
1852-04-17,394
1852-04-20,1032
1852-04-22,687
1852-04-23,568
1852-04-26,2590
1852-05-04,1380
1852-05-05,3490
1852-05-11,23
1852-05-12,3974
1852-05-13,3797
1852-05-14,3025
1852-05-15,1276
1852-05-24,1415
1852-05-25,2682
1852-05-27,1365
1852-05-28,133
1852-06-21,638
1852-06-24,3693
1852-06-25,3602
1852-06-26,3385
1852-06-30,71
1852-07-02,169
1852-07-05,4892
1852-07-06,3095
1852-07-07,3758
1852-07-08,4149
1852-07-09,3770
1852-07-14,3623
1852-07-15,1848
1852-07-16,5329
1852-07-17,843
1852-08-04,3361
1852-09-08,77
1852-09-15,736
1852-09-17,5589
1852-09-21,62
1852-09-22,345
1852-09-23,778
1852-09-24,195
1852-09-28,4113
1852-09-29,3115
1852-10-07,163
1852-10-11,954
1852-10-14,654
1852-10-19,1689
1852-10-21,272
1852-10-23,2340
1852-10-30,530
1852-11-01,90
1852-11-02,141
1852-11-03,381
1852-11-04,564
1852-11-15,2790
1852-11-16,1937
1852-11-17,3409
1852-11-18,2843
1852-11-19,3207
1852-11-20,3291
1852-11-22,312
1852-11-23,3226
1852-11-24,2866
1852-11-25,3931
1852-11-26,3826
1852-11-27,6058
1852-11-29,3412
1852-11-30,3243
1852-12-01,3745
1852-12-02,3776
1852-12-03,1022
1852-12-04,2307
1852-12-06,3413
1852-12-07,3491
1852-12-08,1660
1852-12-09,990
1852-12-10,3158
1852-12-11,2412
1852-12-13,3788
1852-12-14,213
1852-12-16,1684
1852-12-18,1785
1852-12-20,2380
1852-12-21,3018
1852-12-22,4053
1853-02-15,106
1853-02-18,3442
1853-02-19,1058
1853-02-23,327
1853-03-07,1727
1853-03-08,3610
1853-03-09,3521
1853-03-10,3170
1853-03-11,2521
1853-03-14,256
1853-04-13,1421
1853-04-18,3314
1853-04-19,2029
1853-04-20,486
1853-06-14,156
1853-06-16,2728
1853-06-18,49
1853-06-20,1866
1853-06-21,278
1853-06-23,153
1853-06-24,3279
1853-06-25,786
1853-06-27,28
1853-07-12,584
1853-07-15,172
1853-07-20,3306
1853-07-23,1496
1853-07-27,1838
1853-07-28,2347
1853-07-30,2654
1853-08-09,552
1853-08-12,3358
1853-08-13,4224
1853-08-15,3751
1853-08-16,4199
1853-08-17,5927
1853-08-18,4409
1853-08-19,2786
1853-08-20,6738
1853-08-22,4381
1853-08-23,5062
1853-08-24,4066
1853-08-25,1806
1853-08-26,103
1853-08-29,1252
1853-09-01,258
1853-09-02,203
1853-09-05,129
1853-09-06,2174
1853-09-07,4292
1853-09-08,2814
1853-09-20,219
1853-09-21,68
1853-09-22,625
1853-09-23,123
1853-09-24,34
1853-09-26,2949
1853-10-03,371
1853-10-17,85
1853-11-10,43
1853-11-14,3753
1853-11-15,3343
1853-11-16,3291
1853-11-17,3265
1853-11-18,3835
1853-11-19,3434
1853-11-21,2265
1853-11-22,1536
1853-11-24,4174
1853-11-25,3894
1853-11-26,6596
1853-11-29,2847
1853-11-30,4872
1853-12-01,2957
1853-12-02,3997
1853-12-03,4218
1853-12-05,4393
1853-12-06,2577
1853-12-07,5399
1853-12-08,5131
1853-12-09,4318
1853-12-10,3612
1853-12-12,4552
1853-12-13,3272
1853-12-15,3872
1853-12-16,4138
1853-12-17,7805
1853-12-19,4936
1853-12-20,7852
1853-12-21,9053
1853-12-22,5686
1854-02-14,80
1854-02-27,8
1854-03-09,1558
1854-03-10,4730
1854-03-11,3582
1854-03-13,2411
1854-03-14,1020
1854-03-18,2348
1854-03-20,3348
1854-03-21,3867
1854-03-22,4062
1854-03-23,1469
1854-03-24,3353
1854-03-27,3837
1854-03-28,3426
1854-03-29,492
1854-04-05,232
1854-04-07,13
1854-04-08,445
1854-04-10,805
1854-04-11,802
1854-04-27,188
1854-04-29,2784
1854-05-03,548
1854-05-05,2783
1854-05-06,4629
1854-05-08,3549
1854-05-10,4395
1854-05-11,4072
1854-05-12,3588
1854-05-13,2929
1854-05-15,2686
1854-05-16,3845
1854-05-17,4111
1854-05-18,3983
1854-05-19,2673
1854-05-20,3468
1854-05-22,4047
1854-05-23,4010
1854-05-24,1713
1854-05-26,3843
1854-05-27,4343
1854-05-29,2910
1854-05-30,3060
1854-05-31,2483
1854-06-01,5994
1854-06-02,950
1854-06-03,506
1854-06-15,151
1854-06-21,245
1854-06-24,261
1854-06-26,5498
1854-06-27,1412
1854-07-11,93
1854-07-12,147
1854-07-14,3469
1854-07-15,4384
1854-07-17,3532
1854-07-18,3042
1854-07-19,3627
1854-07-20,3516
1854-07-21,3986
1854-07-22,3491
1854-07-24,4134
1854-07-25,4238
1854-07-26,4165
1854-07-27,3545
1854-07-28,4017
1854-07-29,3442
1854-07-31,3091
1854-08-01,4173
1854-08-02,4495
1854-08-03,4647
1854-08-04,4007
1854-08-05,4419
1854-08-07,4896
1854-08-08,5038
1854-08-09,4025
1854-08-10,1983
1854-08-28,197
1854-08-30,919
1854-08-31,1200
1854-09-19,49
1854-09-20,265
1854-09-21,12
1854-09-22,2276
1854-09-25,37
1854-09-26,1991
1854-10-06,79
1854-11-07,93
1854-11-10,2
1854-11-14,117
1854-11-17,1356
1854-11-20,3569
1854-11-21,3968
1854-11-22,2791
1854-11-23,3783
1854-11-24,2721
1854-11-25,3001
1854-11-27,3363
1854-11-28,4447
1854-11-29,3982
1854-11-30,3798
1854-12-01,2518
1854-12-02,3585
1854-12-04,4370
1854-12-05,3782
1854-12-06,3634
1854-12-07,3431
1854-12-08,4104
1854-12-09,3306
1854-12-11,7108
1854-12-12,4245
1854-12-13,4264
1854-12-14,3756
1854-12-15,4246
1854-12-16,3796
1854-12-18,4957
1854-12-19,4
1854-12-20,2318
1854-12-21,195
1854-12-23,412
1854-12-27,3575
1854-12-28,4112
1854-12-29,4409
1855-02-13,525
1855-02-19,2909
1855-02-20,3148
1855-02-21,3425
1855-02-28,493
1855-03-03,3863
1855-03-05,2880
1855-03-06,3476
1855-03-07,3373
1855-03-08,2608
1855-03-09,2718
1855-03-12,3351
1855-03-13,3763
1855-03-14,3725
1855-03-15,990
1855-04-16,54
1855-04-18,862
1855-04-20,1331
1855-05-08,76
1855-05-11,407
1855-05-16,1029
1855-05-21,3658
1855-05-22,4261
1855-05-23,2326
1855-05-29,2958
1855-05-30,3756
1855-05-31,4008
1855-06-02,3924
1855-06-04,3280
1855-06-05,1719
1855-06-06,4465
1855-06-07,3974
1855-06-08,3757
1855-06-09,3672
1855-06-11,2878
1855-06-12,4903
1855-06-13,5398
1855-06-14,2808
1855-06-16,177
1855-06-18,4196
1855-06-19,3165
1855-06-20,4110
1855-06-21,3507
1855-06-22,4209
1855-06-23,6300
1855-06-25,1884
1855-06-26,3577
1855-06-27,4317
1855-06-28,7095
1855-06-29,91
1855-07-03,1901
1855-07-06,860
1855-07-07,1726
1855-07-09,3479
1855-07-10,6372
1855-07-11,6392
1855-07-12,1961
1855-09-18,320
1855-09-19,56
1855-09-20,2117
1855-09-21,107
1855-09-24,3712
1855-09-25,1311
1855-10-03,900
1855-10-05,44
1855-11-07,227
1855-11-10,91
1855-11-13,1154
1855-11-15,3374
1855-11-16,2772
1855-11-17,3932
1855-11-19,2602
1855-11-20,2892
1855-11-21,4578
1855-11-22,4124
1855-11-23,3867
1855-11-24,3625
1855-11-26,2955
1855-11-27,3831
1855-11-28,1303
1855-11-29,3620
1855-11-30,4223
1855-12-01,3136
1855-12-03,3940
1855-12-04,3909
1855-12-05,3763
1855-12-06,4577
1855-12-07,3659
1855-12-08,3354
1855-12-10,4052
1855-12-11,6486
1855-12-12,3001
1855-12-13,4561
1855-12-14,4345
1855-12-15,6590
1855-12-17,3750
1855-12-18,8243
1855-12-21,1304
1855-12-24,948
1855-12-27,758
1855-12-28,4291
1855-12-29,4367
1856-02-05,302
1856-02-07,3532
1856-02-08,3302
1856-02-09,3228
1856-02-14,3046
1856-02-15,3966
1856-02-16,1958
1856-02-21,635
1856-02-27,1275
1856-03-06,10
1856-03-07,3195
1856-03-11,180
1856-03-13,4362
1856-04-08,328
1856-04-11,3891
1856-04-12,2961
1856-04-14,3773
1856-04-15,3019
1856-04-16,3568
1856-04-17,3905
1856-04-18,4214
1856-04-19,3572
1856-04-21,4106
1856-04-22,3338
1856-04-23,3363
1856-04-25,1364
1856-04-26,813
1856-04-28,2643
1856-04-29,2950
1856-04-30,2616
1856-05-02,4966
1856-05-05,1131
1856-05-06,851
1856-09-16,406
1856-09-17,306
1856-09-18,57
1856-09-19,615
1856-09-20,873
1856-09-22,982
1856-09-23,61
1856-09-24,3001
1856-09-25,3130
1856-09-26,1983
1856-09-30,95
1856-10-03,2623
1856-10-09,1053
1856-10-13,3124
1856-10-30,191
1856-10-31,1548
1856-11-10,36
1856-11-11,4
1856-11-13,4359
1856-11-14,3792
1856-11-18,109
1856-11-20,5147
1856-11-21,3964
1856-11-22,3791
1856-11-24,3131
1856-11-25,2870
1856-11-26,3792
1856-11-27,3896
1856-11-28,4386
1856-11-29,3855
1856-12-01,3606
1856-12-02,3664
1856-12-03,4580
1856-12-04,3606
1856-12-05,3571
1856-12-06,4056
1856-12-08,4253
1856-12-09,3086
1856-12-10,3801
1856-12-11,3755
1856-12-12,3987
1856-12-13,3365
1856-12-15,4491
1856-12-16,4359
1856-12-17,4571
1856-12-18,6637
1856-12-19,3191
1856-12-20,150
1856-12-22,866
1856-12-24,615
1856-12-29,3726
1856-12-30,2804
1857-02-17,131
1857-02-23,10
1857-02-26,577
1857-03-02,3160
1857-03-06,3153
1857-03-07,4428
1857-03-09,1172
1857-04-21,112
1857-04-27,4247
1857-04-28,3821
1857-04-29,3403
1857-04-30,3259
1857-05-01,3776
1857-05-02,2954
1857-05-05,1477
1857-05-07,3631
1857-05-08,3353
1857-05-09,3731
1857-05-11,2085
1857-05-13,1748
1857-05-14,988
1857-05-15,3256
1857-05-16,3503
1857-05-18,2340
1857-05-19,3858
1857-05-20,3793
1857-05-22,4130
1857-05-23,2432
1857-05-25,2866
1857-05-26,2248
1857-05-27,4452
1857-05-28,2808
1857-06-10,2080
1857-06-11,1797
1857-06-12,2558
1857-06-23,289
1857-06-25,180
1857-06-29,3979
1857-06-30,3934
1857-07-01,3216
1857-07-02,3390
1857-07-03,3977
1857-07-04,4418
1857-07-06,3995
1857-07-07,3786
1857-07-08,3700
1857-07-09,3513
1857-07-10,3653
1857-07-11,3129
1857-07-13,3675
1857-07-14,3541
1857-07-15,4206
1857-07-16,3755
1857-07-17,3411
1857-07-18,2789
1857-07-20,3951
1857-07-21,3178
1857-08-04,363
1857-08-08,168
1857-08-10,1441
1857-08-11,874
1857-08-12,3818
1857-08-26,63
1857-09-23,2
1857-09-24,1104
1857-09-25,1149
1857-09-28,1861
1857-09-30,11
1857-10-08,2430
1857-10-12,773
1857-10-16,18
1857-10-20,576
1857-11-12,246
1857-11-14,741
1857-11-17,1510
1857-11-18,68
1857-11-19,4710
1857-11-20,3721
1857-11-21,4018
1857-11-23,3075
1857-11-24,3266
1857-11-25,2823
1857-11-26,3776
1857-11-27,2657
1857-11-28,4012
1857-11-30,3184
1857-12-02,1785
1857-12-07,58
1857-12-10,4001
1857-12-11,2816
1857-12-12,3402
1857-12-16,1084
1857-12-23,3989
1857-12-24,2246
1858-02-09,45
1858-02-12,4366
1858-02-13,4327
1858-02-15,4187
1858-02-17,2383
1858-02-18,2818
1858-02-20,4283
1858-02-22,3325
1858-02-23,3467
1858-02-24,2183
1858-04-13,480
1858-04-14,36
1858-04-21,2631
1858-04-23,2238
1858-04-27,3669
1858-04-30,1282
1858-05-03,1220
1858-05-04,3055
1858-05-05,1935
1858-05-28,142
1858-05-31,836
1858-06-01,346
1858-06-02,2149
1858-06-03,1218
1858-09-21,176
1858-09-22,7
1858-09-23,1934
1858-09-24,994
1858-09-27,714
1858-10-04,84
1858-10-08,1306
1858-10-14,462
1858-11-09,11
1858-11-12,390
1858-11-17,3573
1858-11-18,3538
1858-11-19,2626
1858-11-20,3501
1858-11-22,3519
1858-11-23,3890
1858-11-25,2463
1858-11-26,3161
1858-11-27,3566
1858-11-29,3731
1858-11-30,3875
1858-12-01,3767
1858-12-03,5228
1858-12-04,3983
1858-12-06,4215
1858-12-07,3901
1858-12-08,4398
1858-12-09,3535
1858-12-10,4526
1858-12-11,4315
1858-12-13,4299
1858-12-14,6558
1858-12-15,3831
1858-12-16,5695
1858-12-17,2079
1858-12-20,82
1858-12-27,5921
1858-12-28,6086
1858-12-29,4595
1859-02-15,600
1859-02-18,412
1859-02-22,3341
1859-02-23,3088
1859-02-24,3650
1859-02-25,3799
1859-02-26,3854
1859-02-28,4132
1859-03-07,4549
1859-03-08,4078
1859-03-09,3117
1859-03-10,4199
1859-03-11,4236
1859-03-12,4024
1859-03-14,4596
1859-03-15,3784
1859-03-16,2326
1859-03-17,1374
1859-03-18,3793
1859-03-19,2301
1859-03-22,40
1859-03-24,1237
1859-03-25,718
1859-03-26,677
1859-03-29,4085
1859-03-30,3965
1859-03-31,4183
1859-04-02,4256
1859-04-04,3309
1859-05-02,308
1859-05-04,3014
1859-05-05,256
1859-05-06,3100
1859-05-07,2948
1859-05-11,4901
1859-05-12,6506
1859-05-14,457
1859-05-16,4240
1859-05-17,3857
1859-05-18,2951
1859-05-23,4398
1859-05-24,3927
1859-05-25,3902
1859-05-26,3861
1859-05-27,2585
1859-05-30,306
1859-05-31,3340
1859-06-01,3254
1859-06-03,2477
1859-06-04,3599
1859-06-06,3859
1859-06-07,4543
1859-06-18,182
1859-06-20,2651
1859-07-05,146
1859-07-08,59
1859-07-11,3684
1859-07-12,1998
1859-07-13,1663
1859-07-16,4017
1859-07-18,3469
1859-07-19,3869
1859-07-20,3904
1859-07-21,3624
1859-07-22,3585
1859-07-23,4227
1859-07-25,3303
1859-07-26,3962
1859-07-27,3152
1859-08-12,220
1859-08-13,150
1859-08-15,444
1859-08-17,901
1859-08-19,4171
1859-09-14,10
1859-09-20,319
1859-09-22,149
1859-09-23,2763
1859-09-24,948
1859-09-27,311
1859-09-29,1446
1859-10-05,59
1859-10-07,444
1859-10-14,7
1859-10-18,277
1859-10-27,127
1859-11-04,3716
1859-11-05,3662
1859-11-07,3789
1859-11-08,8141
1859-11-10,4164
1859-11-11,2869
1859-11-12,3060
1859-11-14,3938
1859-11-15,3139
1859-11-16,3613
1859-11-17,3235
1859-11-18,4214
1859-11-19,4316
1859-11-21,3179
1859-11-23,2614
1859-11-24,3372
1859-11-25,3644
1859-11-26,3811
1859-11-28,3810
1859-11-29,3989
1859-11-30,4063
1859-12-01,3062
1859-12-02,3846
1859-12-03,3908
1859-12-05,4247
1859-12-06,4356
1859-12-07,3953
1859-12-08,4204
1859-12-09,3833
1859-12-10,4382
1859-12-12,4609
1859-12-13,7410
1859-12-16,6
1859-12-20,543
1859-12-23,5636
1859-12-24,1770
1860-02-02,648
1860-02-03,3038
1860-02-04,3705
1860-02-06,2623
1860-02-07,2233
1860-02-08,3505
1860-04-24,634
1860-04-27,3815
1860-04-30,219
1860-05-02,815
1860-05-08,2631
1860-05-10,3239
1860-05-11,3512
1860-05-12,3057
1860-06-04,160
1860-06-05,611
1860-06-06,23
1860-07-10,462
1860-07-12,70
1860-07-16,3465
1860-07-17,3791
1860-07-18,3226
1860-07-19,3754
1860-07-20,3462
1860-07-21,3263
1860-07-23,2823
1860-07-24,3676
1860-07-25,2673
1860-07-26,3635
1860-07-27,3475
1860-07-28,5125
1860-07-30,3113
1860-07-31,2999
1860-08-01,3305
1860-08-10,115
1860-08-11,38
1860-08-12,1329
1860-08-15,2744
1860-08-16,3350
1860-08-17,4178
1860-09-06,81
1860-09-18,204
1860-09-19,38
1860-09-20,1522
1860-09-21,408
1860-09-24,58
1860-09-25,3656
1860-09-26,1065
1860-10-01,312
1860-10-06,10
1860-10-09,713
1860-10-15,3898
1860-10-16,3424
1860-10-17,1767
1860-11-07,3100
1860-11-08,3471
1860-11-09,3460
1860-11-10,3228
1860-11-12,4219
1860-11-13,3270
1860-11-14,2705
1860-11-15,3653
1860-11-16,3926
1860-11-17,3844
1860-11-19,4034
1860-11-20,3776
1860-11-21,4428
1860-11-22,4664
1860-11-27,2180
1860-11-28,3216
1860-11-29,3894
1860-11-30,3395
1860-12-01,3996
1860-12-03,3174
1860-12-04,3506
1860-12-05,3888
1860-12-06,2999
1860-12-07,5079
1860-12-08,2610
1860-12-10,3677
1860-12-11,5453
1860-12-12,4674
1860-12-13,3286
1860-12-14,4672
1860-12-15,3044
1860-12-17,4
1860-12-21,93
1860-12-24,1380
1860-12-27,3125
1860-12-28,5698
1860-12-29,1961
1861-02-21,262
1861-02-26,111
1861-02-27,2970
1861-03-02,38
1861-04-23,477
1861-04-26,2832
1861-04-29,3804
1861-04-30,1333
1861-05-01,159
1861-05-02,2767
1861-05-03,2154
1861-05-07,7
1861-05-08,3985
1861-05-10,3754
1861-05-11,3492
1861-05-13,3387
1861-05-14,3806
1861-05-22,207
1861-05-24,165
1861-05-25,576
1861-05-27,3157
1861-05-28,4030
1861-05-29,3452
1861-05-30,2890
1861-05-31,2240
1861-06-25,414
1861-06-27,610
1861-06-28,3321
1861-06-29,3637
1861-07-01,3440
1861-07-02,3041
1861-07-03,3413
1861-07-04,2721
1861-07-05,3395
1861-07-10,3264
1861-07-11,2953
1861-07-12,299
1861-07-13,2885
1861-07-15,3564
1861-07-16,3703
1861-07-17,3561
1861-07-18,3854
1861-07-19,3893
1861-07-20,3708
1861-07-22,3403
1861-07-23,3623
1861-07-24,1517
1861-08-12,161
1861-08-14,425
1861-08-16,2848
1861-08-17,3075
1861-09-03,11
1861-09-17,82
1861-09-18,33
1861-09-19,283
1861-09-20,1464
1861-09-23,399
1861-09-24,3744
1861-09-26,47
1861-09-30,177
1861-10-08,22
1861-10-15,467
1861-10-25,2973
1861-10-26,3978
1861-10-28,3902
1861-10-29,2476
1861-10-30,3110
1861-10-31,3701
1861-11-01,3210
1861-11-02,238
1861-11-05,3479
1861-11-06,3191
1861-11-07,3615
1861-11-08,3756
1861-11-21,117
1861-11-22,26
1861-11-25,3022
1861-11-26,3182
1861-11-27,3860
1861-11-28,3114
1861-11-29,3185
1861-11-30,3826
1861-12-02,3095
1861-12-03,3760
1861-12-04,4234
1861-12-05,3935
1861-12-06,2013
1861-12-07,3651
1861-12-09,3672
1861-12-10,3526
1861-12-11,3620
1861-12-12,4638
1861-12-13,4539
1861-12-14,5021
1861-12-16,6980
1861-12-17,6270
1861-12-18,4881
1861-12-19,6276
1861-12-20,10031
1861-12-21,1973
1861-12-23,193
1861-12-30,1060
1861-12-31,2
1862-01-02,2665
1862-01-03,3036
1862-01-04,2686
1862-04-24,559
1862-04-28,63
1862-05-01,2775
1862-05-02,3069
1862-05-05,2864
1862-05-08,3238
1862-05-09,8
1862-05-12,3618
1862-05-13,2753
1862-05-14,2651
1862-05-15,2642
1862-05-20,625
1862-05-22,3626
1862-05-24,2147
1862-05-26,3265
1862-05-27,3166
1862-05-28,2161
1862-06-18,3517
1862-06-19,671
1862-06-20,5274
1862-06-21,5735
1862-06-23,3754
1862-06-24,4324
1862-06-25,697
1862-06-28,13
1862-07-02,2709
1862-07-03,3227
1862-07-04,3262
1862-07-05,2749
1862-07-07,2874
1862-07-08,3194
1862-07-09,3472
1862-07-10,3276
1862-07-14,1098
1862-07-28,251
1862-07-30,328
1862-08-01,1280
1862-08-04,3563
1862-08-06,4084
1862-09-13,4
1862-09-16,391
1862-09-17,125
1862-09-18,1274
1862-09-20,1827
1862-09-22,2817
1862-09-25,181
1862-10-03,591
1862-10-08,1568
1862-10-29,168
1862-10-31,1320
1862-11-04,327
1862-11-10,3753
1862-11-11,3175
1862-11-12,3001
1862-11-13,2782
1862-11-14,2266
1862-11-15,2863
1862-11-17,3005
1862-11-18,3051
1862-11-19,3186
1862-11-20,2719
1862-11-21,2108
1862-11-22,3295
1862-11-24,2947
1862-11-25,3763
1862-11-26,3334
1862-11-27,3427
1862-11-28,3511
1862-11-29,3243
1862-12-02,4584
1862-12-03,4023
1862-12-04,3418
1862-12-05,3115
1862-12-06,3430
1862-12-08,5519
1862-12-09,3979
1862-12-10,3485
1862-12-11,3591
1862-12-12,4290
1862-12-13,7327
1862-12-15,397
1862-12-17,104
1862-12-20,340
1862-12-22,926
1862-12-23,3083
1862-12-24,3554
1862-12-26,4538
1862-12-27,5553
1862-12-29,2464
1863-01-08,1582
1863-01-20,284
1863-01-22,2407
1863-01-23,2482
1863-01-24,426
1863-01-26,131
1863-02-24,36
1863-03-03,2810
1863-03-04,3090
1863-03-05,2815
1863-03-06,3124
1863-03-07,3014
1863-03-09,2785
1863-03-10,3822
1863-03-11,3515
1863-03-12,1196
1863-03-16,1173
1863-03-17,3118
1863-03-18,3509
1863-03-19,3429
1863-03-21,421
1863-03-24,2875
1863-03-25,3563
1863-03-26,3753
1863-03-27,2808
1863-03-28,4737
1863-04-22,151
1863-04-25,175
1863-04-27,264
1863-04-28,570
1863-04-29,2936
1863-04-30,3641
1863-05-01,2641
1863-05-12,295
1863-05-15,33
1863-05-20,2422
1863-05-21,1896
1863-05-22,2641
1863-05-23,2534
1863-05-26,3142
1863-05-27,3076
1863-05-28,3098
1863-05-29,2588
1863-05-30,3349
1863-06-01,3238
1863-06-02,3570
1863-06-03,3271
1863-06-04,3092
1863-06-09,536
1863-06-10,1733
1863-06-11,2977
1863-06-12,2673
1863-06-13,2566
1863-06-15,2793
1863-06-16,2294
1863-06-18,2470
1863-06-19,2016
1863-06-22,3334
1863-06-23,3366
1863-06-24,3253
1863-06-25,3603
1863-06-26,4012
1863-06-27,3392
1863-06-29,4907
1863-06-30,6509
1863-07-01,2823
1863-07-02,349
1863-07-03,215
1863-07-04,2312
1863-09-19,6
1863-09-22,25
1863-09-23,29
1863-09-24,423
1863-09-25,79
1863-09-26,999
1863-09-29,2232
1863-10-02,56
1863-10-15,78
1863-10-17,57
1863-10-19,3268
1863-10-29,15
1863-10-31,960
1863-11-11,68
1863-11-13,3158
1863-11-14,2791
1863-11-16,3114
1863-11-18,2513
1863-11-19,3489
1863-11-20,3461
1863-11-23,2673
1863-11-24,3181
1863-11-25,3682
1863-11-26,3015
1863-11-27,3269
1863-11-28,2863
1863-11-30,3441
1863-12-01,3420
1863-12-02,3301
1863-12-03,2982
1863-12-04,2978
1863-12-05,3995
1863-12-07,3737
